"","note","id","sample.size","sex","category","subcategory","unit","group_name","build","author","year","population","trait","pmid","ontology","rawfile","filename","outfile","nsnp","delimiter","header","mr","chr_col","snp_col","pos_col","ea_col","oa_col","ncontrol_col","beta_col","se_col","pval_col"
"579","name=Peptide YY; chr=17; start=43952738; end=44004469; entrez=5697; uniprot=P10082","prot-c-3727_35_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","PYY",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3727-35_1_one.out.merged.h.tsv.gz","prot-c-3727_35_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3727_35_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"580","name=Secretin; chr=11; start=626431; end=627431; entrez=6343; uniprot=P09683","prot-c-3728_52_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Secretin",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3728-52_2_one.out.merged.h.tsv.gz","prot-c-3728_52_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3728_52_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"581","name=Somatostatin-28; chr=3; start=187668906; end=187670399; entrez=6750; uniprot=P61278","prot-c-3729_16_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Somatostatin-28",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3729-16_2_one.out.merged.h.tsv.gz","prot-c-3729_16_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3729_16_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"582","name=Tumor necrosis factor receptor superfamily member 4; chr=1; start=1211326; end=1214138; entrez=7293; uniprot=P43489","prot-c-3730_81_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","TNR4",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3730-81_2_one.out.merged.h.tsv.gz","prot-c-3730_81_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3730_81_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"583","name=Bone morphogenetic protein 6; chr=6; start=7726797; end=7881422; entrez=654; uniprot=P22004","prot-c-3736_60_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","BMP-6",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3736-60_3_one.out.merged.h.tsv.gz","prot-c-3736_60_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3736_60_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"584","name=Cathepsin H; chr=15; start=78921058; end=78949574; entrez=1512; uniprot=P09668","prot-c-3737_6_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Cathepsin H",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3737-6_3_one.out.merged.h.tsv.gz","prot-c-3737_6_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3737_6_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"585","name=Macrophage colony-stimulating factor 1; chr=1; start=109910242; end=109930992; entrez=1435; uniprot=P09603","prot-c-3738_54_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","CSF-1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3738-54_1_one.out.merged.h.tsv.gz","prot-c-3738_54_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3738_54_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"586","name=Integrin alpha-IIb: beta-3 complex; chr=17|17; start=44372180|47253846; end=44389505|47311816; entrez=3674|3690; uniprot=P08514|P05106","prot-c-3739_72_4",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","gpIIbIIIa",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3739-72_4_one.out.merged.h.tsv.gz","prot-c-3739_72_4.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3739_72_4.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"587","name=Interleukin-5; chr=5; start=132541444; end=132556838; entrez=3567; uniprot=P05113","prot-c-3741_4_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","IL-5",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3741-4_3_one.out.merged.h.tsv.gz","prot-c-3741_4_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3741_4_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"588","name=Stromelysin-2; chr=11; start=102770503; end=102780628; entrez=4319; uniprot=P09238","prot-c-3743_1_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","MMP-10",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3743-1_2_one.out.merged.h.tsv.gz","prot-c-3743_1_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3743_1_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"589","name=Activated Protein C; chr=2; start=127418427; end=127429246; entrez=5624; uniprot=P04070","prot-c-3758_68_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Activated Protein C",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3758-68_3_one.out.merged.h.tsv.gz","prot-c-3758_68_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3758_68_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"590","name=Prostaglandin G/H synthase 2; chr=1; start=186671791; end=186680427; entrez=5743; uniprot=P35354","prot-c-3761_4_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","COX-2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3761-4_2_one.out.merged.h.tsv.gz","prot-c-3761_4_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3761_4_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"591","name=Syntaxin-1A; chr=7; start=73699206; end=73719672; entrez=6804; uniprot=Q16623","prot-c-3766_51_4",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","STX1a",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3766-51_4_one.out.merged.h.tsv.gz","prot-c-3766_51_4.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3766_51_4.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"592","name=Angiopoietin-1 receptor, soluble; chr=9; start=27109141; end=27230175; entrez=7010; uniprot=Q02763","prot-c-3773_15_4",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","sTie-2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3773-15_4_one.out.merged.h.tsv.gz","prot-c-3773_15_4.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3773_15_4.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"593","name=Disintegrin and metalloproteinase domain-containing protein 9; chr=8; start=38996869; end=39105144; entrez=8754; uniprot=Q13443","prot-c-3795_6_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","ADAM 9",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3795-6_2_one.out.merged.h.tsv.gz","prot-c-3795_6_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3795_6_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"594","name=Angiopoietin-related protein 4; chr=19; start=8363289; end=8374373; entrez=51129; uniprot=Q9BY76","prot-c-3796_79_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","ANGL4",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3796-79_2_one.out.merged.h.tsv.gz","prot-c-3796_79_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3796_79_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"595","name=Cadherin-2; chr=18; start=27950966; end=28177446; entrez=1000; uniprot=P19022","prot-c-3797_1_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Cadherin-2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3797-1_1_one.out.merged.h.tsv.gz","prot-c-3797_1_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3797_1_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"596","name=Carbonic anhydrase 9; chr=9; start=35673856; end=35681159; entrez=768; uniprot=Q16790","prot-c-3798_71_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Carbonic anhydrase 9",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3798-71_1_one.out.merged.h.tsv.gz","prot-c-3798_71_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3798_71_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"597","name=Carbonic anhydrase 3; chr=8; start=85373436; end=85449040; entrez=761; uniprot=P07451","prot-c-3799_11_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Carbonic anhydrase III",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3799-11_2_one.out.merged.h.tsv.gz","prot-c-3799_11_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3799_11_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"598","name=Creatine kinase B-type; chr=14; start=103519659; end=103523111; entrez=1152; uniprot=P12277","prot-c-3800_71_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","CK-BB",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3800-71_2_one.out.merged.h.tsv.gz","prot-c-3800_71_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3800_71_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"599","name=Cystatin-S; chr=20; start=23685640; end=23689040; entrez=1472; uniprot=P01036","prot-c-3802_50_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Cystatin-S",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3802-50_1_one.out.merged.h.tsv.gz","prot-c-3802_50_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3802_50_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"600","name=Cystatin-D; chr=20; start=23875935; end=23879750; entrez=1473; uniprot=P28325","prot-c-3803_10_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","CYTD",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3803-10_2_one.out.merged.h.tsv.gz","prot-c-3803_10_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3803_10_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"601","name=Dentin matrix acidic phosphoprotein 1; chr=4; start=87650307; end=87664361; entrez=1758; uniprot=Q13316","prot-c-3804_66_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","DMP1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3804-66_2_one.out.merged.h.tsv.gz","prot-c-3804_66_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3804_66_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"602","name=Endothelial cell-specific molecule 1; chr=5; start=54977864; end=55022671; entrez=11082; uniprot=Q9NQ30","prot-c-3805_16_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Endocan",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3805-16_2_one.out.merged.h.tsv.gz","prot-c-3805_16_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3805_16_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"603","name=Ephrin type-A receptor 5; chr=4; start=65319563; end=65670495; entrez=2044; uniprot=P54756","prot-c-3806_55_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","EphA5",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3806-55_1_one.out.merged.h.tsv.gz","prot-c-3806_55_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3806_55_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"604","name=Fibroblast growth factor 23; chr=12; start=4368227; end=4379728; entrez=8074; uniprot=Q9GZV9","prot-c-3807_1_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","FGF23",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3807-1_2_one.out.merged.h.tsv.gz","prot-c-3807_1_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3807_1_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"605","name=Fibroblast growth factor receptor 2; chr=10; start=121478334; end=121598458; entrez=2263; uniprot=P21802","prot-c-3808_76_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","FGFR-2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3808-76_2_one.out.merged.h.tsv.gz","prot-c-3808_76_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3808_76_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"606","name=Fibroblast growth factor receptor 3; chr=4; start=1793307; end=1808872; entrez=2261; uniprot=P22607","prot-c-3809_1_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","FGFR-3",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3809-1_2_one.out.merged.h.tsv.gz","prot-c-3809_1_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3809_1_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"607","name=Tyrosine-protein kinase Fgr; chr=1; start=27612064; end=27635277; entrez=2268; uniprot=P09769","prot-c-3810_50_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","FGR",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3810-50_2_one.out.merged.h.tsv.gz","prot-c-3810_50_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3810_50_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"608","name=Ficolin-3; chr=1; start=27369112; end=27374824; entrez=8547; uniprot=O75636","prot-c-3811_1_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Ficolin-3",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3811-1_2_one.out.merged.h.tsv.gz","prot-c-3811_1_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3811_1_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"609","name=Tyrosine-protein kinase Fyn; chr=6; start=111660332; end=111873452; entrez=2534; uniprot=P06241","prot-c-3813_3_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","FYN",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3813-3_2_one.out.merged.h.tsv.gz","prot-c-3813_3_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3813_3_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"610","name=Interleukin-11 receptor subunit alpha; chr=9; start=34650702; end=34661892; entrez=3590; uniprot=Q14626","prot-c-3814_63_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","IL-11 RA",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3814-63_1_one.out.merged.h.tsv.gz","prot-c-3814_63_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3814_63_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"611","name=Interleukin-12 receptor subunit beta-2; chr=1; start=67307364; end=67396900; entrez=3595; uniprot=Q99665","prot-c-3815_14_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","IL-12 RB2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3815-14_1_one.out.merged.h.tsv.gz","prot-c-3815_14_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3815_14_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"612","name=Protein kinase C theta type; chr=10; start=6427143; end=6580301; entrez=5588; uniprot=Q04759","prot-c-3817_18_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","KPCT",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3817-18_1_one.out.merged.h.tsv.gz","prot-c-3817_18_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3817_18_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"613","name=MAP kinase-activated protein kinase 2; chr=1; start=206684944; end=206734283; entrez=9261; uniprot=P49137","prot-c-3820_68_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","MAPK2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3820-68_2_one.out.merged.h.tsv.gz","prot-c-3820_68_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3820_68_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"614","name=MAP kinase-activated protein kinase 5; chr=12; start=111841978; end=111902238; entrez=8550; uniprot=Q8IW41","prot-c-3821_28_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","MAPK5",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3821-28_1_one.out.merged.h.tsv.gz","prot-c-3821_28_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3821_28_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"615","name=MAP kinase-activated protein kinase 3; chr=3; start=50611520; end=50649297; entrez=7867; uniprot=Q16644","prot-c-3822_54_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","MAPKAPK3",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3822-54_2_one.out.merged.h.tsv.gz","prot-c-3822_54_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3822_54_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"616","name=Megakaryocyte-associated tyrosine-protein kinase; chr=19; start=3777970; end=3802129; entrez=4145; uniprot=P42679","prot-c-3823_9_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","MATK",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3823-9_1_one.out.merged.h.tsv.gz","prot-c-3823_9_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3823_9_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"617","name=Mitogen-activated protein kinase 8; chr=10; start=48306639; end=48439360; entrez=5599; uniprot=P45983","prot-c-3825_18_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","MK08",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/3825-18_2_one.out.merged.h.tsv.gz","prot-c-3825_18_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-3825_18_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
